"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.383873025E3,4.301592142E1,1.379580537E1,3.057794550E2,3.500438232E2,1.149999976E0,6.070000076E1,4.754998297E0,3.790092468E0,3.000000000E0,2.300000000E1
4.384874078E3,4.301592803E1,1.379581719E1,3.051271712E2,3.493914795E2,1.080000043E0,5.159999847E1,4.756117038E0,3.790092468E0,3.000000000E0,2.300000000E1
4.385867127E3,4.301593137E1,1.379583017E1,3.047540555E2,3.490183105E2,1.059999943E0,6.559999847E1,4.757264724E0,3.790092468E0,3.000000000E0,2.300000000E1
4.386869724E3,4.301593722E1,1.379584180E1,3.041554796E2,3.484196777E2,1.070000052E0,5.809999847E1,4.758522168E0,3.790092468E0,3.000000000E0,2.300000000E1
4.387866359E3,4.301594561E1,1.379585217E1,3.038514634E2,3.481156006E2,1.090000033E0,5.100000000E1,4.759690831E0,3.790092468E0,3.000000000E0,2.300000000E1
4.388875264E3,4.301595278E1,1.379586268E1,3.040714915E2,3.483355713E2,1.080000043E0,5.470000076E1,4.760713547E0,3.790092468E0,3.000000000E0,2.300000000E1
4.389878441E3,4.301595806E1,1.379587298E1,3.038360686E2,3.481000977E2,1.080000043E0,5.720000076E1,4.761833140E0,3.790092468E0,3.000000000E0,2.300000000E1
4.390879085E3,4.301596471E1,1.379588332E1,3.038264803E2,3.480904541E2,1.090000033E0,5.670000076E1,4.762997419E0,3.790092468E0,3.000000000E0,2.300000000E1
4.391871634E3,4.301597087E1,1.379589490E1,3.035327758E2,3.477966919E2,1.080000043E0,5.909999847E1,4.764213913E0,3.790092468E0,3.000000000E0,2.300000000E1
4.392873868E3,4.301597831E1,1.379590587E1,3.027001940E2,3.469640503E2,1.090000033E0,4.859999847E1,4.765389281E0,3.790092468E0,3.000000000E0,2.400000000E1
4.393873506E3,4.301598569E1,1.379591622E1,3.023432570E2,3.466070557E2,1.090000033E0,4.340000153E1,4.766546790E0,3.790092468E0,3.000000000E0,2.400000000E1
4.394870149E3,4.301599268E1,1.379592677E1,3.022727574E2,3.465364990E2,1.159999967E0,4.609999847E1,4.768140968E0,3.790092468E0,3.000000000E0,2.400000000E1
4.395870942E3,4.301600121E1,1.379594253E1,3.017559297E2,3.460195923E2,1.440000057E0,5.650000000E1,4.769522233E0,3.790092468E0,3.000000000E0,2.400000000E1
4.396872131E3,4.301601021E1,1.379595424E1,3.016855624E2,3.459491577E2,1.240000010E0,4.490000153E1,4.770791208E0,3.790092468E0,3.000000000E0,2.400000000E1
4.397872584E3,4.301601749E1,1.379596626E1,3.008446217E2,3.451081543E2,1.210000038E0,4.720000076E1,4.772210402E0,3.790092468E0,3.000000000E0,2.400000000E1
4.398879031E3,4.301602754E1,1.379597702E1,3.019136590E2,3.461771240E2,1.190000057E0,4.150000000E1,4.773446253E0,3.790092468E0,3.000000000E0,2.400000000E1
4.399879987E3,4.301603568E1,1.379598737E1,3.020627669E2,3.463261719E2,1.120000005E0,4.550000000E1,4.774742245E0,3.790092468E0,3.000000000E0,2.400000000E1
4.400866295E3,4.301604331E1,1.379599942E1,3.015409803E2,3.458043213E2,1.250000000E0,5.809999847E1,4.775902664E0,3.790092468E0,3.000000000E0,2.400000000E1
4.401877008E3,4.301604957E1,1.379601084E1,3.009954446E2,3.452587280E2,1.179999948E0,5.890000153E1,4.777277349E0,3.790092468E0,3.000000000E0,2.400000000E1
4.402871331E3,4.301605876E1,1.379602215E1,3.005098544E2,3.447730713E2,1.080000043E0,5.120000076E1,4.778665654E0,3.790092468E0,3.000000000E0,2.400000000E1
4.403870556E3,4.301606555E1,1.379603648E1,3.003020984E2,3.445652466E2,1.159999967E0,6.040000153E1,4.779936492E0,3.790092468E0,3.000000000E0,2.400000000E1
4.404872453E3,4.301607290E1,1.379604845E1,3.001059943E2,3.443690796E2,1.159999967E0,5.000000000E1,4.781252147E0,3.790092468E0,3.000000000E0,2.400000000E1
4.405871428E3,4.301608083E1,1.379606046E1,2.999479170E2,3.442109375E2,1.169999957E0,5.370000076E1,4.782408741E0,3.790092468E0,3.000000000E0,2.400000000E1
4.406871702E3,4.301608739E1,1.379607150E1,2.994850836E2,3.437480469E2,1.149999976E0,5.120000076E1,4.783685233E0,3.790092468E0,3.000000000E0,2.400000000E1
4.407873954E3,4.301609374E1,1.379608458E1,2.996681302E2,3.439310303E2,1.129999995E0,6.079999924E1,4.784948537E0,3.790092468E0,3.000000000E0,2.400000000E1
4.408874469E3,4.301610238E1,1.379609467E1,2.995101100E2,3.437729492E2,1.120000005E0,4.350000000E1,4.786125993E0,3.790092468E0,3.000000000E0,2.400000000E1
4.409880278E3,4.301610950E1,1.379610539E1,2.993389033E2,3.436016846E2,1.139999986E0,5.229999924E1,4.787433022E0,3.790092468E0,3.000000000E0,2.400000000E1
4.410872646E3,4.301611322E1,1.379612064E1,3.003730228E2,3.446357422E2,1.169999957E0,6.609999847E1,4.788624577E0,3.790092468E0,3.000000000E0,2.400000000E1
4.411882859E3,4.301611821E1,1.379613361E1,3.010541727E2,3.453168335E2,1.120000005E0,6.669999695E1,4.789656754E0,3.790092468E0,3.000000000E0,2.400000000E1
4.412872513E3,4.301612303E1,1.379614446E1,3.015751587E2,3.458377686E2,1.110000014E0,6.229999924E1,4.790743658E0,3.790092468E0,3.000000000E0,2.400000000E1
4.413881767E3,4.301612990E1,1.379615397E1,3.003696455E2,3.446322021E2,1.129999995E0,5.379999924E1,4.791812430E0,3.790092468E0,3.000000000E0,2.400000000E1
4.414870205E3,4.301613743E1,1.379616214E1,3.010025090E2,3.452650146E2,1.080000043E0,4.450000000E1,4.792845631E0,3.790092468E0,3.000000000E0,2.400000000E1
4.415871782E3,4.301614351E1,1.379617175E1,3.010472988E2,3.453097534E2,1.100000024E0,5.509999847E1,4.793957570E0,3.790092468E0,3.000000000E0,2.300000000E1
4.416867083E3,4.301615044E1,1.379618161E1,3.010642601E2,3.453266602E2,1.110000014E0,4.509999847E1,4.795157212E0,3.790092468E0,3.000000000E0,2.400000000E1
4.417872611E3,4.301615936E1,1.379618991E1,3.016578217E2,3.459201660E2,1.129999995E0,3.600000000E1,4.796541870E0,3.790092468E0,3.000000000E0,2.400000000E1
4.418874503E3,4.301616643E1,1.379620393E1,3.018332444E2,3.460955200E2,1.240000010E0,5.790000153E1,4.797881409E0,3.790092468E0,3.000000000E0,2.400000000E1
4.419869339E3,4.301617347E1,1.379621730E1,3.017971169E2,3.460593262E2,1.169999957E0,5.820000076E1,4.799137614E0,3.790092468E0,3.000000000E0,2.400000000E1
4.420879489E3,4.301618022E1,1.379622969E1,3.011807852E2,3.454429321E2,1.149999976E0,5.320000076E1,4.800438836E0,3.790092468E0,3.000000000E0,2.400000000E1
4.421870275E3,4.301618737E1,1.379624236E1,3.010291773E2,3.452912598E2,1.149999976E0,5.450000000E1,4.801825988E0,3.790092468E0,3.000000000E0,2.400000000E1
4.422880006E3,4.301619590E1,1.379625481E1,3.010792943E2,3.453413086E2,1.159999967E0,5.050000000E1,4.803284901E0,3.790092468E0,3.000000000E0,2.400000000E1
4.423867444E3,4.301620408E1,1.379626884E1,3.002859094E2,3.445478516E2,1.330000043E0,5.200000000E1,4.804531998E0,3.790092468E0,3.000000000E0,2.400000000E1
4.424873910E3,4.301621083E1,1.379628109E1,3.001444918E2,3.444063721E2,1.350000024E0,6.909999847E1,4.805802581E0,3.790092468E0,3.000000000E0,2.300000000E1
4.425870616E3,4.301621899E1,1.379629203E1,3.000536114E2,3.443154297E2,1.129999995E0,5.120000076E1,4.807060091E0,3.790092468E0,3.000000000E0,2.400000000E1
4.426871074E3,4.301622480E1,1.379630530E1,3.003611686E2,3.446229248E2,1.129999995E0,6.300000000E1,4.808297452E0,3.790092468E0,3.000000000E0,2.400000000E1
4.427873457E3,4.301622607E1,1.379632042E1,3.011010294E2,3.453627319E2,1.480000019E0,1.090999985E2,4.809533921E0,3.790092468E0,3.000000000E0,2.400000000E1
4.428871910E3,4.301622762E1,1.379633548E1,3.008168430E2,3.450784912E2,1.190000057E0,9.019999695E1,4.810696643E0,3.790092468E0,3.000000000E0,2.400000000E1
4.429876779E3,4.301623011E1,1.379634937E1,3.009370136E2,3.451986084E2,1.210000038E0,7.859999847E1,4.812165121E0,3.790092468E0,3.000000000E0,2.400000000E1
4.430866017E3,4.301623849E1,1.379636333E1,3.006294691E2,3.448909912E2,1.419999957E0,4.890000153E1,4.813505573E0,3.790092468E0,3.000000000E0,2.400000000E1
4.431877468E3,4.301624540E1,1.379637684E1,2.998528021E2,3.441142578E2,1.169999957E0,5.900000000E1,4.814919250E0,3.790092468E0,3.000000000E0,2.400000000E1
4.432871254E3,4.301625491E1,1.379638838E1,2.998224750E2,3.440838623E2,1.159999967E0,4.329999924E1,4.816280225E0,3.790092468E0,3.000000000E0,2.400000000E1
4.433872550E3,4.301626597E1,1.379639555E1,2.996490110E2,3.439103394E2,1.139999986E0,2.729999924E1,4.817449839E0,3.790092468E0,3.000000000E0,2.400000000E1
4.434872259E3,4.301627323E1,1.379640596E1,2.996902671E2,3.439515381E2,1.769999981E0,7.480000305E1,4.819049905E0,3.790092468E0,3.000000000E0,2.400000000E1
4.435868205E3,4.301627533E1,1.379642543E1,3.006634822E2,3.449246826E2,1.720000029E0,8.159999847E1,4.820050486E0,3.790092468E0,3.000000000E0,2.400000000E1
4.436873653E3,4.301627803E1,1.379643717E1,3.008852090E2,3.451463623E2,1.129999995E0,7.369999695E1,4.821195165E0,3.790092468E0,3.000000000E0,2.400000000E1
4.437875706E3,4.301628581E1,1.379644639E1,3.005184429E2,3.447795410E2,1.190000057E0,5.390000153E1,4.822330137E0,3.790092468E0,3.000000000E0,2.400000000E1
4.438867395E3,4.301629389E1,1.379645492E1,3.005373566E2,3.447984009E2,1.129999995E0,4.800000000E1,4.823428900E0,3.790092468E0,3.000000000E0,2.400000000E1
4.439863376E3,4.301629984E1,1.379646571E1,3.007416957E2,3.450026855E2,1.149999976E0,5.890000153E1,4.824489225E0,3.790092468E0,3.000000000E0,2.400000000E1
4.440881087E3,4.301630609E1,1.379647556E1,3.005790283E2,3.448399658E2,1.100000024E0,5.159999847E1,4.825631263E0,3.790092468E0,3.000000000E0,2.400000000E1
4.441872671E3,4.301631319E1,1.379648571E1,3.007181225E2,3.449790039E2,1.110000014E0,4.600000000E1,4.826747798E0,3.790092468E0,3.000000000E0,2.400000000E1
4.442868234E3,4.301631798E1,1.379649778E1,3.001135631E2,3.443743896E2,1.110000014E0,5.279999924E1,4.827689764E0,3.790092468E0,3.000000000E0,2.400000000E1
4.443870322E3,4.301632468E1,1.379650487E1,3.000906586E2,3.443514404E2,1.200000048E0,2.710000038E1,4.828739714E0,3.790092468E0,3.000000000E0,2.400000000E1
4.444881635E3,4.301633372E1,1.379650860E1,2.993412492E2,3.436019897E2,1.029999971E0,1.350000000E1,4.829964440E0,3.790092468E0,3.000000000E0,2.400000000E1
4.445874456E3,4.301634032E1,1.379652066E1,3.003547376E2,3.446154175E2,1.100000024E0,4.979999924E1,4.831248783E0,3.790092468E0,3.000000000E0,2.400000000E1
4.446870781E3,4.301634487E1,1.379653518E1,3.004780298E2,3.447386475E2,1.110000014E0,6.769999695E1,4.832281884E0,3.790092468E0,3.000000000E0,2.400000000E1
4.447864356E3,4.301634658E1,1.379654767E1,2.992087280E2,3.434692993E2,1.000000000E0,7.259999847E1,4.833601698E0,3.790092468E0,3.000000000E0,2.400000000E1
4.448878267E3,4.301635613E1,1.379655731E1,2.995295300E2,3.437900391E2,1.330000043E0,3.759999847E1,4.834706245E0,3.790092468E0,3.000000000E0,2.300000000E1
4.449870565E3,4.301636200E1,1.379656827E1,2.995063303E2,3.437667847E2,1.100000024E0,6.050000000E1,4.835604423E0,3.790092468E0,3.000000000E0,2.300000000E1
4.450868808E3,4.301636658E1,1.379657737E1,2.996718411E2,3.439322510E2,9.599999785E-1,5.559999847E1,4.836821453E0,3.790092468E0,3.000000000E0,2.300000000E1
4.451873134E3,4.301636359E1,1.379659177E1,2.993504676E2,3.436108398E2,1.000000000E0,1.060999985E2,4.837910005E0,3.790092468E0,3.000000000E0,2.300000000E1
4.452872508E3,4.301636084E1,1.379660462E1,3.007925174E2,3.450528564E2,9.599999785E-1,9.859999847E1,4.838955894E0,3.790092468E0,3.000000000E0,2.400000000E1
4.453883272E3,4.301635913E1,1.379661727E1,3.009982418E2,3.452585449E2,9.599999785E-1,1.033000031E2,4.839714461E0,3.790092468E0,3.000000000E0,2.400000000E1
4.454873119E3,4.301635433E1,1.379662390E1,3.011737242E2,3.454340210E2,1.000000000E0,1.303000031E2,4.840449149E0,3.790092468E0,3.000000000E0,2.400000000E1
4.455881977E3,4.301635195E1,1.379663233E1,3.005024795E2,3.447627563E2,1.120000005E0,8.590000153E1,4.841077086E0,3.790092468E0,3.000000000E0,2.400000000E1
4.456867949E3,4.301635419E1,1.379663942E1,2.996655349E2,3.439257812E2,9.700000286E-1,1.021999969E2,4.841953542E0,3.790092468E0,3.000000000E0,2.400000000E1
4.457874042E3,4.301635854E1,1.379664841E1,2.989077047E2,3.431679077E2,1.129999995E0,8.269999695E1,4.843194327E0,3.790092468E0,3.000000000E0,2.400000000E1
4.458867804E3,4.301636817E1,1.379665612E1,2.991244967E2,3.433846436E2,1.129999995E0,4.590000153E1,4.844544268E0,3.790092468E0,3.000000000E0,2.400000000E1
4.459879296E3,4.301637886E1,1.379666399E1,2.997983850E2,3.440584717E2,1.129999995E0,3.440000153E1,4.845986227E0,3.790092468E0,3.000000000E0,2.400000000E1
4.460877211E3,4.301638211E1,1.379668116E1,3.006068012E2,3.448668213E2,1.240000010E0,8.490000153E1,4.847247395E0,3.790092468E0,3.000000000E0,2.400000000E1
4.461872423E3,4.301638441E1,1.379669635E1,2.996193095E2,3.438792725E2,1.320000052E0,7.769999695E1,4.848642788E0,3.790092468E0,3.000000000E0,2.400000000E1
4.462872205E3,4.301639390E1,1.379670758E1,2.998380047E2,3.440979004E2,1.360000014E0,4.400000000E1,4.849905165E0,3.790092468E0,3.000000000E0,2.300000000E1
4.463872911E3,4.301640114E1,1.379671954E1,3.003208552E2,3.445806885E2,1.320000052E0,6.469999695E1,4.851263583E0,3.790092468E0,3.000000000E0,2.400000000E1
4.464871096E3,4.301640793E1,1.379673343E1,3.003111569E2,3.445709229E2,1.320000052E0,5.900000000E1,4.852502672E0,3.790092468E0,3.000000000E0,2.400000000E1
4.465878121E3,4.301641562E1,1.379674446E1,3.005089716E2,3.447686768E2,1.269999981E0,5.309999847E1,4.853704850E0,3.790092468E0,3.000000000E0,2.400000000E1
4.466876853E3,4.301641719E1,1.379675909E1,3.021401891E2,3.463998413E2,1.230000019E0,8.669999695E1,4.854995996E0,3.790092468E0,3.000000000E0,2.400000000E1
4.467868451E3,4.301642358E1,1.379677235E1,3.025154361E2,3.467750244E2,1.279999971E0,5.979999924E1,4.856206679E0,3.790092468E0,3.000000000E0,2.400000000E1
4.468866510E3,4.301643319E1,1.379677935E1,3.020834831E2,3.463430176E2,1.220000029E0,3.659999847E1,4.857268646E0,3.790092468E0,3.000000000E0,2.400000000E1
4.469878785E3,4.301644091E1,1.379678704E1,3.022878787E2,3.465473633E2,1.190000057E0,5.359999847E1,4.858475206E0,3.790092468E0,3.000000000E0,2.400000000E1
4.470881894E3,4.301645070E1,1.379679344E1,3.018032509E2,3.460626831E2,1.149999976E0,4.250000000E1,4.859609305E0,3.790092468E0,3.000000000E0,2.400000000E1
4.471868318E3,4.301645733E1,1.379680404E1,3.014245838E2,3.456839600E2,1.190000057E0,6.079999924E1,4.860656573E0,3.790092468E0,3.000000000E0,2.400000000E1
4.472881191E3,4.301645832E1,1.379681685E1,3.007009961E2,3.449603271E2,1.179999948E0,8.019999695E1,4.861762949E0,3.790092468E0,3.000000000E0,2.400000000E1
4.473874295E3,4.301645599E1,1.379683008E1,3.011274235E2,3.453867188E2,1.100000024E0,1.038000031E2,4.862939165E0,3.790092468E0,3.000000000E0,2.400000000E1
4.474873134E3,4.301645701E1,1.379684448E1,3.006799642E2,3.449392090E2,1.110000014E0,7.780000305E1,4.864182326E0,3.790092468E0,3.000000000E0,2.400000000E1
4.475870067E3,4.301646455E1,1.379685577E1,3.002741416E2,3.445333252E2,1.159999967E0,5.759999847E1,4.865296707E0,3.790092468E0,3.000000000E0,2.400000000E1
4.476871754E3,4.301647166E1,1.379686543E1,2.992312883E2,3.434904175E2,1.090000033E0,6.850000000E1,4.866434642E0,3.790092468E0,3.000000000E0,2.400000000E1
4.477872879E3,4.301647885E1,1.379687539E1,2.988188074E2,3.430778809E2,1.120000005E0,6.229999924E1,4.867526078E0,3.790092468E0,3.000000000E0,2.400000000E1
4.478872638E3,4.301648460E1,1.379688627E1,2.984629045E2,3.427219238E2,1.100000024E0,6.769999695E1,4.868657700E0,3.790092468E0,3.000000000E0,2.400000000E1
4.479877587E3,4.301649110E1,1.379689698E1,2.983283168E2,3.425872803E2,1.100000024E0,6.350000000E1,4.869725030E0,3.790092468E0,3.000000000E0,2.400000000E1
4.480867384E3,4.301649707E1,1.379690726E1,2.979583745E2,3.422172852E2,1.110000014E0,5.740000153E1,4.870794148E0,3.790092468E0,3.000000000E0,2.400000000E1
4.481879294E3,4.301650168E1,1.379691880E1,2.980129926E2,3.422718506E2,1.110000014E0,6.590000153E1,4.871944928E0,3.790092468E0,3.000000000E0,2.400000000E1
4.482869190E3,4.301650705E1,1.379693090E1,2.969326661E2,3.411914673E2,1.120000005E0,5.640000153E1,4.873065882E0,3.790092468E0,3.000000000E0,2.400000000E1
4.483866434E3,4.301651299E1,1.379694204E1,2.968012519E2,3.410599976E2,1.129999995E0,5.450000000E1,4.874179197E0,3.790092468E0,3.000000000E0,2.400000000E1
4.484878113E3,4.301651758E1,1.379695421E1,2.964512699E2,3.407099609E2,1.120000005E0,5.979999924E1,4.875341033E0,3.790092468E0,3.000000000E0,2.400000000E1
4.485870155E3,4.301652342E1,1.379696606E1,2.956621429E2,3.399207764E2,1.169999957E0,6.109999847E1,4.876577354E0,3.790092468E0,3.000000000E0,2.400000000E1
4.486877884E3,4.301653072E1,1.379697753E1,2.943788787E2,3.386374512E2,1.169999957E0,6.969999695E1,4.877861900E0,3.790092468E0,3.000000000E0,2.400000000E1
4.487871773E3,4.301653953E1,1.379698775E1,2.942213476E2,3.384798584E2,1.039999962E0,4.770000076E1,4.879146079E0,3.790092468E0,3.000000000E0,2.400000000E1
4.488868587E3,4.301654399E1,1.379700232E1,2.950950669E2,3.393535156E2,1.480000019E0,9.530000305E1,4.880616999E0,3.790092468E0,3.000000000E0,2.400000000E1
4.489872742E3,4.301654047E1,1.379701976E1,2.956556596E2,3.399140625E2,1.200000048E0,1.090000000E2,4.881897958E0,3.790092468E0,3.000000000E0,2.400000000E1
4.490872149E3,4.301654237E1,1.379703530E1,2.944500281E2,3.387083740E2,1.259999990E0,8.459999847E1,4.883314808E0,3.790092468E0,3.000000000E0,2.400000000E1
4.491866014E3,4.301655041E1,1.379704882E1,2.947781621E2,3.390364380E2,1.350000024E0,6.290000153E1,4.884497789E0,3.790092468E0,3.000000000E0,2.400000000E1
4.492864418E3,4.301655568E1,1.379706146E1,2.946875222E2,3.389457397E2,1.370000005E0,6.680000305E1,4.885733185E0,3.790092468E0,3.000000000E0,2.400000000E1
4.493868113E3,4.301656268E1,1.379707326E1,2.950181497E2,3.392763062E2,1.370000005E0,5.909999847E1,4.887001562E0,3.790092468E0,3.000000000E0,2.400000000E1
4.494871053E3,4.301657034E1,1.379708482E1,2.948536003E2,3.391116943E2,1.309999943E0,4.840000153E1,4.888236932E0,3.790092468E0,3.000000000E0,2.300000000E1
4.495874180E3,4.301657780E1,1.379709608E1,2.944511953E2,3.387092285E2,1.279999971E0,4.970000076E1,4.889305124E0,3.790092468E0,3.000000000E0,2.400000000E1
4.496875955E3,4.301658368E1,1.379710647E1,2.945067902E2,3.387647705E2,1.259999990E0,5.279999924E1,4.890522852E0,3.790092468E0,3.000000000E0,2.400000000E1
4.497878207E3,4.301659059E1,1.379711809E1,2.935700218E2,3.378279419E2,1.429999948E0,7.140000153E1,4.891827286E0,3.790092468E0,3.000000000E0,2.400000000E1
4.498870623E3,4.301659814E1,1.379713037E1,2.933523738E2,3.376102295E2,1.379999995E0,5.609999847E1,4.893105882E0,3.790092468E0,3.000000000E0,2.300000000E1
4.499876511E3,4.301660584E1,1.379714205E1,2.932440994E2,3.375018921E2,1.399999976E0,5.570000076E1,4.894390718E0,3.790092468E0,3.000000000E0,2.300000000E1
4.500867976E3,4.301661487E1,1.379715191E1,2.932735186E2,3.375312500E2,1.379999995E0,4.850000000E1,4.895487196E0,3.790092468E0,3.000000000E0,2.400000000E1
4.501876021E3,4.301662166E1,1.379716169E1,2.928933234E2,3.371510010E2,1.080000043E0,5.870000076E1,4.896466588E0,3.790092468E0,3.000000000E0,2.400000000E1
4.502870916E3,4.301662732E1,1.379717092E1,2.921569215E2,3.364145508E2,1.080000043E0,6.290000153E1,4.897444513E0,3.790092468E0,3.000000000E0,2.400000000E1
4.503871083E3,4.301663258E1,1.379718056E1,2.912542600E2,3.355118408E2,1.080000043E0,6.300000000E1,4.898522646E0,3.790092468E0,3.000000000E0,2.400000000E1
4.504874944E3,4.301663757E1,1.379719193E1,2.910323894E2,3.352899170E2,1.100000024E0,6.009999847E1,4.899650237E0,3.790092468E0,3.000000000E0,2.400000000E1
4.505872260E3,4.301664024E1,1.379720531E1,2.911462113E2,3.354036865E2,1.110000014E0,6.769999695E1,4.900715807E0,3.790092468E0,3.000000000E0,2.400000000E1
4.506879830E3,4.301664272E1,1.379721797E1,2.912997031E2,3.355571289E2,1.000000000E0,6.930000305E1,4.901777582E0,3.790092468E0,3.000000000E0,2.400000000E1
4.507874542E3,4.301664789E1,1.379722895E1,2.908755613E2,3.351329346E2,1.129999995E0,6.969999695E1,4.903014189E0,3.790092468E0,3.000000000E0,2.400000000E1
4.508871550E3,4.301665504E1,1.379724060E1,2.904118163E2,3.346691284E2,1.169999957E0,5.659999847E1,4.904346676E0,3.790092468E0,3.000000000E0,2.400000000E1
4.509867905E3,4.301666328E1,1.379725250E1,2.908711712E2,3.351284180E2,1.250000000E0,4.650000000E1,4.905613688E0,3.790092468E0,3.000000000E0,2.400000000E1
4.510874361E3,4.301666887E1,1.379726608E1,2.906512629E2,3.349084473E2,1.250000000E0,6.190000153E1,4.906851552E0,3.790092468E0,3.000000000E0,2.400000000E1
4.511871444E3,4.301667533E1,1.379727848E1,2.904187193E2,3.346758423E2,1.240000010E0,5.720000076E1,4.908036515E0,3.790092468E0,3.000000000E0,2.400000000E1
4.512866910E3,4.301667920E1,1.379729206E1,2.901981951E2,3.344552612E2,1.220000029E0,6.500000000E1,4.909267465E0,3.790092468E0,3.000000000E0,2.400000000E1
4.513871757E3,4.301668310E1,1.379730623E1,2.899625973E2,3.342196045E2,1.200000048E0,7.040000153E1,4.910410001E0,3.790092468E0,3.000000000E0,2.400000000E1
4.514871084E3,4.301668753E1,1.379731891E1,2.895246037E2,3.337815552E2,1.190000057E0,6.090000153E1,4.911648079E0,3.790092468E0,3.000000000E0,2.400000000E1
4.515872138E3,4.301669430E1,1.379733100E1,2.891810981E2,3.334379883E2,1.179999948E0,5.859999847E1,4.912907512E0,3.790092468E0,3.000000000E0,2.400000000E1
4.516871430E3,4.301670018E1,1.379734424E1,2.894448322E2,3.337016602E2,1.179999948E0,5.770000076E1,4.914420695E0,3.790092468E0,3.000000000E0,2.400000000E1
4.517872389E3,4.301670847E1,1.379735900E1,2.894614476E2,3.337182007E2,1.269999981E0,5.909999847E1,4.915951947E0,3.790092468E0,3.000000000E0,2.400000000E1
4.518869297E3,4.301671849E1,1.379737192E1,2.896864367E2,3.339431152E2,1.289999962E0,5.020000076E1,4.917415248E0,3.790092468E0,3.000000000E0,2.400000000E1
